cu_soil_kPa,column_diameter_m,column_length_m,spacing_to_diameter_ratio,encasement_stiffness_kN_m,ultimate_column_stress_kPa,load_at_10mm_settlement_kPa,factor_of_safety
11.859400184670083,0.41869591005607765,7.66431812848434,3.02116151491912,18.761282791362625,443.0499159258751,206.34430160017808,8.923732072590497
6.5829551118688325,0.09815670280635057,6.071214848792437,3.2302582810823997,18.35294555808867,302.0037508141712,138.16707221329662,8.283746291404963
16.38656157671425,0.48647855143579904,5.060634087590161,3.8212114344288435,17.749378804257645,551.1027911971076,243.08660655197463,9.03945050987973
18.60370513913187,0.25174505332632324,11.928641311236499,3.019708019100915,12.50866900333187,545.8350962013246,254.2496117112569,8.206903412088204
14.497216112086356,0.6481693254778912,10.611651240927554,3.0025512892514588,16.165364224325565,486.83755660236585,227.1357272682809,8.655960882925745
34.00581282031753,0.2827714691926803,7.631509114649505,2.100486019645964,1.3807387382274983,683.0501483978896,366.1090512915969,6.50433930484506
17.486366434275624,0.39141511181135086,7.00477738971448,2.0698231053124476,6.695780837813583,454.059702128581,245.21518753293682,7.126315213265298
14.832707839058326,0.05871540493107548,7.599661565965175,3.102319923832744,6.2740624951431245,396.256135495273,183.20570377843683,6.941903488423307
23.994362910538698,0.10433516584591916,2.7352204507402256,2.876357226496689,12.712906439052265,673.4811394587302,318.2341864792532,8.41999750195858
9.932347874116694,0.34437016730501363,4.983597821866096,3.678360789960597,7.11915546941281,304.7130415752513,135.39765243020983,6.796946918815243
33.07689432639139,0.4099541260378426,0.857730581534432,2.3213591694236904,2.970135632873616,697.312325075839,356.5664286040385,6.790312038053223
7.609272528791979,0.5000154110894778,5.916334034847189,2.049943324234099,11.929341508270873,287.9041623541809,156.26863682360926,7.377772713574684
39.541042781018106,0.2687469340319774,6.699085173908893,2.898077535860252,16.28767841338163,1114.9199645988567,525.6159980851245,9.38069423284939
32.02856692538301,0.5712364145949069,3.041896938797231,2.474957113504515,7.642469889199464,765.3887540186491,381.12730740677836,7.64842524035802
11.955048853696034,0.6950917978919035,11.58273462711996,2.099228746677675,2.645374301969634,307.7246608250755,164.9879347340977,6.168356952292388
5.193274099326084,0.6348882416700123,10.949673486872006,3.449196573695258,3.933763946256461,191.6271173546699,86.3151897123958,5.809842679292421
33.5411499959192,0.07971411901126786,8.776861531288509,2.223185999914495,4.74966610338768,740.4121081192084,386.04693375934335,7.129432942438453
29.7400070346666,0.4103802104433717,6.5872848936782065,3.2166390000155434,5.997951859890724,689.2642231174377,315.675522876864,7.305395809643646
30.515250881434557,0.12869763381363114,10.491642251913145,2.5620995003337783,12.855901410126183,827.5101906758014,406.64078412922646,8.594104119671563
31.9944621340081,0.23153376189689562,1.9155671883521697,2.346992100710044,12.01890969075438,846.3562108132202,430.73192501479946,8.464734022199004
7.591562810693162,0.7899969449503599,9.569913613588666,2.7595030458386347,13.921597231340783,300.1542260759954,143.71184357533056,7.700426948096328
17.546300499049543,0.15687165717613494,1.8479214420154402,3.6028915524459073,7.250039690630263,461.57377717747875,205.96438073819564,7.227250414511513
9.05541708337954,0.42416611508851704,9.612843685573102,2.784187153809145,16.479953037599564,353.18856083757265,168.61306488365472,8.283316886615548
35.208619905645776,0.5136168007385894,3.5989037917157405,3.501539298422111,4.081753223115205,758.8983665697929,340.69720525776495,7.025434908377
26.815434438964527,0.5768487279080781,10.574250739810992,2.250972593598301,9.380814950363078,685.5313270967239,355.39049236422596,7.876177197197288
16.58143086984272,0.46973651261518556,11.350888288374614,3.5455428393301585,16.018774430828607,537.2836661652426,240.5576817405933,8.74291930376436
7.224542260010827,0.05732813556438775,2.1260332450993413,2.4738666498132975,3.603172954652385,227.77503264918008,113.44083949863989,5.984417232627343
15.884381260048176,0.29484598118299393,5.767037018758565,3.354786259777746,2.197262274815659,374.31893591141915,169.68310758334536,6.268848781735854
16.381416270936146,0.43828373253853353,11.779453586687147,3.1315631096819927,17.673679353759795,550.1537210979387,253.72139983380472,9.025787755467663
30.536216241832243,0.11589987435862502,6.007526257288501,3.8582894344233747,6.8585932551839175,720.4895817250193,317.2353469920304,7.478571089632882
27.31451149743246,0.31297019840688556,10.417151261168724,2.774645035950628,13.67740249818064,766.3238478131229,366.25351742758806,8.679988087829996
36.05244599017143,0.07490233159352493,7.22928565672331,2.1323303776688807,0.5069720852787696,700.7950237395563,372.794911348947,6.363279114135103
21.527522380668227,0.10893387286626556,4.753826931867382,2.038310971102506,13.800937768188993,630.7411736833315,343.38454953435354,8.544451045391874
9.18579860784056,0.34769245715119707,3.7150892441000942,3.6537171219455065,6.322026230939411,283.77450772039157,126.26404906805335,6.604860540863712
29.963567552804825,0.14953681553229525,2.757387856598612,3.0494712753228645,1.1148170717488348,607.5742305712225,282.23108545850926,6.401655795137027
31.627476701591412,0.47565563619616863,9.236859019981289,3.5504881036698985,12.19625523096234,841.2371113147689,376.53479670615457,8.491452712465899
24.64470191493237,0.5670987268529494,4.883869879147124,2.468851200023029,4.8160763214634645,570.4960035982788,284.35671094905587,6.990365604622929
31.983851298409636,0.6504400243318122,6.330795361528714,2.6901674910264672,7.7361448410376,766.2121173808887,370.00940114056044,7.665215755855563
22.282845872753676,0.2001126831836076,6.110975568013711,2.060207744422638,1.6116162457302718,480.9409807286161,260.3626293555864,6.352652359682379
23.29564902836979,0.1756119366943023,7.096436739104322,3.9229846491482245,2.9432650218989065,517.8022264646406,227.30836301080302,6.618200836739295
19.963935642549238,0.1284258802508002,10.440694889244806,3.3357358134016266,5.959544709916875,494.81697671251175,224.60843229981478,7.07793041777153
5.889669436043332,0.5273226871577276,11.77657638556778,3.866410175518612,1.7951900112031427,192.97110679563116,84.93355446150282,5.557255561313105
8.776199944765656,0.5798567948651759,5.1279768194562765,2.530992814858145,18.216525293726306,358.24044267119984,176.85015686934005,8.541635027018726
6.100021499035699,0.07368960861923153,9.999219496433115,3.2229272224513217,0.12094086367956836,187.3238732353283,85.7499509425418,5.314144329443452
27.274364394232315,0.7521591846827674,9.268522417994724,3.3569999365852756,9.677204377286229,700.2454040019277,317.38013148896783,7.940558714831718
16.002459337671432,0.08897846273860431,7.05293583688465,2.635099400515177,2.464949162651029,379.2713524453811,184.48086848647162,6.3205415263447025
22.799974190764598,0.45597225147580284,11.490146865898424,3.69621847003126,6.15358178955897,553.7519847581306,245.8201056794467,7.191590243918757
36.76482658741325,0.5817953895881873,2.7255043801294723,3.8943229258004957,18.521191196365308,1092.4838757392488,480.2153019428491,9.761984656466225
13.725228020210624,0.7032268428095643,1.6674648395916085,3.769710235392009,3.233891065479737,345.4115126660679,152.74845280561973,6.359638892530604
19.36340230624704,0.5855651990993209,10.305958816682898,3.4781339518787453,19.316646394366654,647.0738390878925,290.92269588374114,9.458967592493657
31.444289849006704,0.6512960623023439,5.49413787295148,2.554929359449908,4.115887539788434,688.4778548617386,338.67361342392326,6.981774624385345
13.007935792206787,0.30458764440710456,10.2248387088019,2.5632320842112635,14.831322169336591,437.5322689903425,214.9692271738925,8.330799814280693
7.694296844007755,0.6611188353098842,10.759846380266813,3.926720640892076,10.933545297946235,283.4687877159042,124.41804777980475,7.22475917292556
15.141300851981882,0.11008613478850636,1.1245080859812286,2.020568991871384,17.689574551935184,518.4064777973662,283.548438471307,8.96071454432465
10.642745053890154,0.7211124920453957,10.648191250638304,3.432099946484289,11.079865110062618,350.46343586980095,158.03684958376883,7.519567206583029
37.53941783199006,0.46069428211530217,5.600501042285297,3.4124923251105246,10.691184383126174,944.7216019590594,426.56428743778434,8.298056030882513
33.28421328475459,0.6629733274718703,6.321016872449094,3.245379081899595,3.9091600073679977,719.2438759092597,328.67043660674256,6.968706134214858
27.16913147786482,0.3892387133887251,7.668473128681239,3.9802176921737313,3.3245872410331745,594.873822969772,260.47959483948307,6.765863107471745
35.50112065657012,0.5326832713973938,11.146038238069007,2.6237588715274507,18.329783022310284,1055.5172534609123,514.2028595277544,9.70565573971248
33.128522691469,0.4448019957020849,0.6217466953852627,2.6799437275864966,6.556763977000681,767.2427111206581,370.99334185405087,7.461903913993991
11.529952061011254,0.598692141316499,5.931384232486678,2.157878805893111,7.441645099257919,340.0032207033545,179.81198727016857,6.96372873095008
36.23956494714922,0.11122248652294218,8.377575692194503,2.885596273087475,15.196473168567767,1009.5790542287302,476.5795190321598,9.128290980572014
23.876978467047774,0.09526406299292285,8.78340070929945,2.522097052469696,6.776469648456147,584.2785928321757,288.8236229296492,7.331668444500318
33.26040543074219,0.23532742550760982,8.433376205830452,2.6867734043552884,19.041248932780054,1010.852609967771,488.35994678082125,9.799735115686552
36.363195497322266,0.16965851008489125,1.9594475011342136,3.669143580511255,14.758555379976006,1003.4681971498202,446.10971469684034,9.047753985263652
16.130121624015235,0.7038376749441513,3.872988825111502,3.8709690270549917,11.9485848514684,482.66355733873894,212.39206337812675,8.001013254046319
8.851817358468686,0.21441049051853323,4.561100094837356,2.3714661440103715,17.61790321089505,356.0239234585493,180.39320880469973,8.450695041021996
12.97773068896796,0.7818989418643485,9.731471609082258,2.7450178631069315,0.992118166989655,311.2926206454749,149.3043769696799,5.935677700528046
19.94877260191897,0.3026718438283301,3.633614520008815,3.857261124230788,5.141253843784175,484.2179114429194,213.21409685745178,6.930077658003097
33.63051680728726,0.18658843676652448,2.8441775808595566,2.1236169213784453,9.3007266844182,830.8161066071266,442.8624575944422,7.982760439444706
35.12557041397202,0.6422738803568594,11.506397020841916,2.184721056222757,4.539570789430421,766.597722340406,403.0057443297791,7.110377578607426
5.2433245685916745,0.5440308316256571,0.5028141073162392,2.3255819784124587,14.878103746043038,249.12006461990032,127.28539195855534,7.524396561592157
22.8761555902148,0.4236467873398542,11.974721925910947,3.1904256682537495,18.384160621074503,727.257232740467,333.7717633082989,9.421603419707441
19.609385110207263,0.4665226632032234,8.25112706674579,2.3009445420119947,8.475402398618467,519.0216744135427,266.4285914837957,7.519496321149999
12.77377336647556,0.5894013337041979,10.010243873609758,3.936152762901467,6.842652002237899,360.2167237546401,158.0365939225241,6.935990248857785
9.195287856678899,0.22134105599847403,3.8175849976158407,2.893429054517041,19.231014642751326,376.40309194854495,177.537311529746,8.755959076366251
16.81653099912698,0.7972504370425565,0.5660572209378958,3.0030359207003325,8.897048656550817,464.75963522762225,216.82521490702942,7.491129767395322
38.00183963693817,0.7810948716100874,8.959286415313748,2.493317231610813,9.780968008985663,935.2464858104589,464.36419123101206,8.132252911550802
16.312102620726435,0.5377442647602027,10.076077325207839,2.9419205048694668,7.032997446838108,433.97355949450593,203.6746065620634,7.140041587756987
23.157671761017813,0.19965683819685887,8.989523130660823,3.323827265274023,18.19096946024277,731.8575587391201,332.4897092323945,9.395535896937801
29.605663561331223,0.5601711818234685,2.0570633326897276,3.5023542739080855,11.379109665637015,780.5366095481318,350.39362892933013,8.30233040058077
17.727036083275287,0.10414880673438189,9.139763898180842,3.507736165419826,15.243491743632893,556.9159097081107,249.92369167468036,8.658842906045479
39.012372895233625,0.07298937665435455,9.319504272448635,3.155782225388177,16.236134367017726,1100.542291005192,506.5215584722458,9.363852307202057
38.68565532297389,0.24326216638341025,8.039069981772636,3.8087195499877144,6.836980838345164,885.2415300400296,390.7112749298571,7.584698331133027
13.812380353887745,0.3969672175544872,9.2869448204288,3.634815694612219,8.6738866264076,398.644143823115,177.56154534476826,7.310419813985361
22.40369770623349,0.7012043790562854,10.212688700261692,3.514096229397251,16.969435488125292,695.3744919330982,311.9362579742434,9.148551582796847
15.530740843586939,0.595376802324731,7.517807725154518,2.111211043360921,7.265107033516205,420.46675955845427,224.78711946328576,7.147531178102251
14.969417303211367,0.6070298908999858,1.427814682048277,2.0137559244392986,15.878702669037025,495.74052517449303,271.64484076732566,8.633053570848457
6.291043157408648,0.3691200008360565,6.056482592139647,2.4248945543909457,18.819846451488743,297.05205203661245,149.13166909902986,8.314356027470733
26.33475168929639,0.30945124441022215,1.3007322821906189,3.3270471878269046,12.46420746136014,723.9125613241965,328.80416104387865,8.433584350631795
22.59376581301015,0.32827907223845204,5.127499159976198,2.8223949777650916,14.832545749037777,670.4527278030852,318.6802135634794,8.765873830647834
6.801756293749627,0.7907371728020434,5.122435273857281,2.8048125185986237,16.1019462408227,294.3075027668508,140.1693086920519,7.9533130238370084
14.7526262482814,0.08008189355936186,1.1657141920268024,3.7691737764592275,16.900792977932852,500.5430048189372,221.3569751930532,8.79974029119817
36.78930600883288,0.7002736220918364,4.44631819404596,3.7911256962636775,7.901066757135919,869.2456706010331,383.98579916427667,7.762975121156015
13.384666173344035,0.4840065564292951,1.687577945979252,3.8183505281071715,1.0252691835199634,318.64634150562495,140.5717339709658,5.9602771242287105
10.071320523192808,0.3789615643921928,9.775528436106978,2.6277561530300546,8.03752542473479,314.53106023582734,153.14274089706353,6.961993946865296
22.130846609714705,0.5939432453113525,11.39318110118786,3.3821116254785233,13.475124595681795,640.6272037799146,289.8540904735932,8.504602769088676
39.497765893871026,0.4150017060685271,1.2388711129920877,2.5432663625487395,9.007007715615856,950.4083771434068,468.32461551800765,8.00381541537763
13.471934502902515,0.7050674285612455,11.479336404583737,2.3812196661488993,14.979263017207971,450.1844131896306,227.7105875688884,8.38647143095143
28.52474415920575,0.7255263980084439,6.461888552306244,2.3692649146947384,7.1396485893732775,684.46047159802,346.9439661602132,7.495855068712454
31.656686536505116,0.36629069515509155,3.874961864264937,2.684215241727188,12.69488282208059,851.1283304333901,411.32935933781994,8.584966670373754
13.317314039733988,0.2576208479262887,1.2916000732034967,2.859915239559643,3.7283960970794916,342.45630720027356,162.10428481424512,6.42588098222804
30.487572201415084,0.49426274644502166,6.207241509616847,3.6618983421101365,14.987388732899138,865.0224948828583,384.7139099575211,8.990148719757945
17.87240964517386,0.7342725092125183,9.616380316092684,2.2397821869454244,10.913919376260516,510.5237236910154,265.2693215980707,7.892944347937789
27.13070407077528,0.20799664175424992,8.6022031362937,3.4698516947897886,4.081287770932011,606.4280632243764,272.7922172312198,6.904821059124233
27.173539876631313,0.5172249376726121,0.9826217329820957,3.0629098283786105,5.838223469956145,635.7514737268016,294.9608543332255,7.229883326576222
23.752113942616546,0.5236701650693905,1.2456612902676807,2.575890685351985,14.972174171636647,700.6225753320729,343.60397539539633,8.826153453571763
8.16014195190429,0.5998347668114608,5.073330078538591,2.9856391690656494,9.652024713230414,285.36376035984483,133.35320707632343,7.063397368888036
34.23558734562333,0.14867576384544484,3.8253697309561416,2.599884139554045,4.3206288078614445,745.2612434157638,364.25784068759316,7.058135475348057
16.227302274010754,0.5868687235115665,3.0956581474501546,3.192163910476612,19.345423807405954,564.0895069390418,258.850393467422,9.313286317381776
11.5281478639949,0.7317743904992308,3.6596521873410777,2.8676878457104884,14.30250039633776,397.1692868428213,187.8453643095294,8.135319122098696
6.427129954416737,0.18476233165268147,9.720399822243861,2.3288110581577577,19.142696650795923,302.4933522587163,154.46293782932193,8.386792195383551
25.681253011588463,0.22815749369290822,11.179045422129505,2.233166149111393,8.542100907206864,648.1120745438246,337.2205313649259,7.697006691774008
28.714752664479885,0.7785463205312297,5.099191256519771,3.09339136414426,9.50200681383441,728.5173426262625,337.0864439991344,7.937052980134332
5.580574012474965,0.18573271453211732,10.910887624736967,3.8048260665722067,17.959104323700384,273.7664759961606,120.85308992861556,8.06347289134264
22.923257040474834,0.6907888200271843,4.12935013447543,2.687915373115371,10.500986804907694,617.4446701969334,298.25433743338516,7.98679995950973
12.92735213192783,0.4192083923360261,5.926669041587983,3.4660002144452466,14.145578238113343,429.37287036310147,193.19427799612538,8.206922073204444
27.581047664330747,0.2354233058023828,3.0219363746655965,3.3173227098795337,5.043457549910599,630.7414871628338,286.68620120558313,7.090757901377242
11.102825015174702,0.7030624259543836,7.8295220892397905,3.863109828618962,8.934529374052811,343.344471314404,151.14185996664565,7.189396773339266
29.18282083358631,0.3839789412519991,11.756180936027784,3.641962034598282,2.468997316207102,617.3577361965853,274.8696463884247,6.6413222273759445
18.53573712051881,0.4361130154472676,7.400519914103192,3.1332105178109257,4.1196007175392335,444.663362091793,205.04246572811624,6.702860524616159
37.78554960578571,0.3194250270498243,4.550643375717167,3.3140609964682146,0.01886830535262174,719.8455425967697,327.2632934495405,6.2888448324386275
9.813233045109763,0.49471313857619553,7.9146823734901295,3.7967729331680697,0.7853010329732046,254.95245129980023,112.59258837767119,5.725012425406782
16.93732228675905,0.17264290443876706,1.825879870198496,2.7990375691738696,19.545676463538587,585.1734676309881,278.88387324994534,9.386307974881445
8.971573243420618,0.34331115248882055,10.708445331078623,2.6535894117155547,4.8470739027352465,269.09372155158036,130.56660740493663,6.342222201607623
37.3642766397497,0.7770592417514657,6.235773829046102,2.021622167270393,13.266214190080039,995.8620711933082,544.5458679177505,8.781024585505683
35.70687736833433,0.24360007452584564,5.612457007659848,3.6531021483829287,16.78199397599223,1029.0963950738933,457.90687210025743,9.418164435782588
14.027956970030447,0.5425524984059692,7.196031546060823,3.6019614008067298,11.013209184731284,425.66664770516263,189.95199202425727,7.729571077050715
28.099441611196266,0.2938925481685212,7.647492808357069,2.2089090362003025,3.062890001679124,607.7076248707982,317.8122394847629,6.733706647499138
33.602777007042555,0.6301048442649505,1.2325993522275511,3.1537147622654005,14.562328746723328,932.679488841792,429.336864354475,8.967473384614754
24.432028405981182,0.14815524553876236,8.318359766191467,2.927963396333775,12.00502820199166,673.1373863626593,316.36610135810025,8.30213118879136
23.537770242460226,0.7773657838089085,3.206407491660143,2.237418191018223,14.625011786947502,690.4018122098007,358.90897978442024,8.756507602180353
13.46483018151581,0.3903421560377294,8.681850537076441,3.961136454121447,15.394932457141744,453.88305580266564,198.90946100074228,8.458171846027867
8.258596873206471,0.22703784750984796,9.941403614856682,2.429391774926711,19.508207353694903,353.4196844106024,177.2970178590494,8.694961494322406
36.40255152836644,0.1051225604975095,9.725918687609235,2.1344683601811223,11.471265600534199,935.7662926139171,497.5429742340345,8.4298425239469
36.51463200071657,0.17731842881565557,6.809011221931514,3.189694759003819,6.8328222538120365,841.1610522915462,386.07018647354874,7.558512915735264
27.158551004564377,0.43983046141701326,6.433970750804714,3.477733354266065,12.969291138004742,751.1380751639545,337.71828580205505,8.545722775280923
16.866042686704525,0.30275238232346474,2.057361151537176,2.064886892094374,1.3688141848525226,382.7755948820294,206.97477800101447,6.157402682923783
17.22233511144313,0.6716625244119572,9.394015344676372,3.3174352774540443,17.947946366431726,574.8654972467082,261.2871792200638,9.116768843276486
30.408448760458377,0.37316564274635444,3.5483488131818866,3.0645837519029087,2.3876202267639357,638.039610742428,295.977883511087,6.644783961171499
36.398859098340196,0.23653570444072242,6.16166690468818,2.206530017750097,6.556856757716365,833.0521228609648,435.881436774819,7.505166932472889
36.0480248492791,0.5128587399530226,3.6975794779591937,2.3450477538927244,16.31490761252242,1028.0490292818902,523.3857313327742,9.335710582252956
32.295644105016834,0.5800829126640844,1.9524090107964405,3.1359485946321612,11.946247566614236,851.8795783345485,392.7264830336132,8.456294443284394
27.471107615400072,0.1752814309257124,7.702869283944144,2.5927152270265768,7.872710405548842,674.9563990101583,330.22704969417435,7.611337162949154
7.94489877482671,0.17571441221623824,1.0302516039456844,3.876631457302632,9.468713187500429,279.49940668888144,122.958706969787,7.0116320118669195
10.657004993311482,0.07750357020015723,9.08428471586392,3.637480458968102,17.090947864043606,398.25946223558566,177.36371293491496,8.538550799088306
36.44939659844778,0.6023015112992305,4.084006825028953,3.967134413027326,6.800087721197842,839.1548152898748,367.6537875981106,7.5515519175275285
26.225017088085647,0.5478533957163538,0.40156243885202975,2.5193416779008277,17.392993696243426,799.0129143963222,395.1371522093899,9.338349340657869
5.321896806582037,0.4059731568123604,6.329098015151866,3.939447265595954,1.7626886195338298,182.74062369234684,80.16130811363436,5.486925063165449
8.551504000311123,0.6831278367268979,0.9434821389201963,2.8624677395831157,15.535968744172614,334.0729647380541,158.09227966418584,8.073537359064758
28.222561918781953,0.6542526147125399,3.6035668707224335,2.6950375906275092,16.95095266109473,842.7196180883553,406.7031474382533,9.306018939001577
5.177155434617654,0.4890157732975641,8.600927254486308,2.1006990539387065,3.636353056746775,189.7972304737025,101.72446131368824,5.761402190797171
